% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 14 2023, 09:38
% Dimension:          3
% Nodes:              12760
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (mV)
20.398257609294852        -21.891491912713555      -148.60656474902058      0
20.148936656521755        -0.0622132518256301      -148.6405743786382       0
9.062016427536498         15.927308390892591       -129.86861855315485      0.058896451868093454
38.759524578201315        -31.82479906453825       -144.905828918204        0
55.05668404747823         -64.41035129392186       -119.8682186075838       0.017222341489942453
41.240647980721924        -41.5462546022374        -134.25428649485892      0.015213426265236411
31.526835950986023        -21.986347358596447      -127.24120600660297      0.04256144871042312
19.67583819991692         21.85670728730607        -148.7039387209723       0
22.221541990146246        -6.105054452240136       -129.10857873682005      0.050474147209923076
8.745517208583896         26.620356317821965       -74.48836102878329       0.3533986962243038
7.158035210893211         37.671252379306814       -74.65763545625867       0.3330572083328986
5.672522609120308E-15     42.639324465956044       -74.99999999999999       0.32083238978977324
4.0843627768241895        35.79192606890695        -83.93593149748546       0.2767764576512422
5.452576707902393         45.16291688899212        -74.80153345516682       0.3239515866327811
28.857625839705534        11.273824995299162       -127.70386283818686      0.05648032379461921
11.46289984179294         31.470002178259968       -82.25976935591166       0.2952764974762605
67.80519028493298         -59.87709926461393       -133.80006042757987      0
43.72177138324253         -51.26771013993653       -123.60274407151383      0.025429398179353566
55.010004986908136        -44.63862182716599       -139.54891383074374      0
8.98420573648516          -3.078855536072268       -74.4599492833866        0.29647944983120483
3.482395432431194         -1.6380908939644445      -84.45819195915023       0.24201021396256292
4.07927804854975          19.52853703254126        -82.3162641598213        0.2920001617174466
8.383172871390943         16.965320083621464       -74.53001014764705       0.35135938660646315
4.5742303612427015        10.242158770634951       -82.3607139317204        0.28164048963625954
8.614298709641423         6.822007168501679        -74.50364996254257       0.3308185275024785
-12.405255390159875       -49.999999999999986      -37.09013585004406       0.22605654366680974
18.017069848011793        30.65046303677601        -129.0130607861994       0.05827595527474192
19.413755275033402        43.63645593831587        -148.73838141556172      0
38.82401296123201         32.39116681772538        -144.88856413667054      0
-39.74876371550831        4.462445792487797        -63.60059577620864       0.4240603356066898
-35.9974358983788         18.33321559508893        -65.79653948911074       0.4671016192974736
-37.39898444389071        25.573105567207943       -72.37185351966446       0.3654130369156741
-44.63843539191208        19.370069306064913       -76.07491835544768       0.2932048524091681
-33.1304581347989         40.23684683972096        -67.28575438960566       0.39263557393215764
-12.431771172049089       49.99999999999998        -48.76342039621575       1.0878844230939455
-14.771043525378435       49.99999999999998        -48.42902594536189       1.1276334535848653
-13.735097697750211       52.41315757859345        -49.24059790626887       1.0264924015701888
-13.042859525167561       49.99999999999998        -50.91012793940206       0.9826463153382096
-15.812468647234546       49.99999999999998        -50.441223145477764      1.0231057283739675
-17.11158056665446        49.99999999999998        -48.42315254889415       1.1238459422375229
-36.661403161546744       45.11190352202548        -73.54853150427319       0.30482892156866276
9.852747830332797         44.36351320475272        -79.15727921817492       0.3016308439191751
11.104784287852974        44.82497455036142        -74.17333594978892       0.3322582301790257
-11.817413500051916       54.1179846071736         -138.66395444032162      0.024973712309068738
9.525030660034969E-15     55.55555555555555        -150                     0
-21.18563719217766        66.1600923430259         -148.49635947309082      0
-1.012451900724376        43.73619279458318        -130.54833136383573      0.052879716075132185
-25.12554228593026        57.30756127718098        -125.81831517328708      0.05088959194020363
-4.279309388506695        41.57037219422201        -81.9656522851196        0.2840800884349146
-4.767745893946522        44.537482480167675       -74.84830391592551       0.32311098079945205
-10.481066036246943       49.99999999999998        -58.941697446257876      0.6707539068446904
-7.57194477199612         49.99999999999998        -59.68097526422968       0.6476299028391075
-9.481032765762652        52.11565044010464        -60.27944338160711       0.6290545046630833
-8.680550071985916        49.99999999999998        -57.22554839679653       0.7192185816448361
1.6251993221663248        47.81923387559147        -80.04618857919401       0.29396161635204865
6.123233995736764E-15     49.99999999999998        -75                      0.33941927539174416
-28.430449023570276       49.999999999999986       -69.40239059526833       0.36401623253181054
-29.40854318263011        48.87258435423884        -76.29905333934192       0.2987582667339358
-11.152245730109478       49.99999999999998        -62.52889471275939       0.5806066090884786
-13.736249954963563       49.99999999999998        -58.58736136185189       0.6906581751737443
-6.60879108877562         49.99999999999998        -74.70814268769361       0.3417334257952535
-12.078601274580048       49.51777823511207        -82.10904576455887       0.27599324859793567
-22.04168873702611        47.800259213154604       -81.59786763593651       0.27366076440861425
-21.067657871096824       49.99999999999998        -71.98018604682255       0.3588979115079536
-13.744765117418504       49.99999999999999        -73.72974690180202       0.34983028219106427
-14.918698385877574       46.885596023941474       -77.48811034800092       0.3118697765404912
6.692737485402888         49.99999999999998        -74.70067000748462       0.34184427768108977
-7.142857142857135        49.999999999999986       -54.99999999999999       0.799266203298443
-5.732064876931641        49.99999999999998        -57.12329662547186       0.7233595725402779
-8.0238857081102          52.77936851609344        -56.023320394358166      0.7534548957636962
-4.285714285714282        49.99999999999999        -55                      0.8027258693241598
-7.6583049613690575       52.77936851609344        -53.65622742641183       0.8408543494944599
-9.999999999999993        49.99999999999999        -54.999999999999986      0.7973723178360856
-6.647294621713771        52.38081052469999        -58.67214240655283       0.673046314443305
2.8912165184334815        49.99999999999998        -57.315704052669076      0.7187381406449773
5.724712331111292         49.99999999999998        -57.24024606065913       0.7199642097727964
4.013105533464623         52.407700296947596       -57.73743774260614       0.7033753917973938
4.285714285714292         49.99999999999999        -55                      0.8032757766056113
4.149021429759204         49.99999999999998        -59.32667466930419       0.6571723260298254
1.2680212120684375        49.99999999999998        -59.775420098199554      0.6448162199266133
-0.16038334579427935      49.99999999999998        -57.53585468682074       0.7117642754350947
1.4285714285714342        49.999999999999986       -54.99999999999999       0.8053034735502578
1.4024850913967177        51.89177125749537        -56.77568983961983       0.7373985848609604
